Angles	Fields	Field before	Fields after	Frequency	Magnitude	Phase	Real	Imaginary
-9.60000000E+1	3.75000000E-2	3.91818733E-2	3.92000622E-2	2.43025920E+9	-8.42941750E+1	-2.74896217E+0	-5.63532455E-5	-2.33377499E-5
-9.60000000E+1	3.80000000E-2	3.96650133E-2	3.96903770E-2	2.43025920E+9	-8.42745268E+1	-2.74610308E+0	-5.64137592E-5	-2.35519893E-5
-9.60000000E+1	3.85000000E-2	4.01664775E-2	4.01820859E-2	2.43025920E+9	-8.43015505E+1	-2.74462627E+0	-5.62037815E-5	-2.35618558E-5
-9.60000000E+1	3.90000000E-2	4.06550317E-2	4.06757581E-2	2.43025920E+9	-8.42620360E+1	-2.74276697E+0	-5.64159447E-5	-2.37742246E-5
-9.60000000E+1	3.95000000E-2	4.11585017E-2	4.11715533E-2	2.43025920E+9	-8.42786469E+1	-2.74128427E+0	-5.62729128E-5	-2.38122643E-5
-9.60000000E+1	4.00000000E-2	4.16365547E-2	4.16571561E-2	2.43025920E+9	-8.42711939E+1	-2.74269033E+0	-5.63546733E-5	-2.37534910E-5
-9.60000000E+1	4.05000000E-2	4.21351403E-2	4.21512539E-2	2.43025920E+9	-8.43221625E+1	-2.74200169E+0	-5.60086788E-5	-2.36530895E-5
-9.60000000E+1	4.10000000E-2	4.26156504E-2	4.26366048E-2	2.43025920E+9	-8.43015983E+1	-2.74197324E+0	-5.61407642E-5	-2.37107530E-5
-9.60000000E+1	4.15000000E-2	4.31130313E-2	4.31334150E-2	2.43025920E+9	-8.43152356E+1	-2.74059444E+0	-5.60199949E-5	-2.37508179E-5
-9.60000000E+1	4.20000000E-2	4.36083624E-2	4.36237214E-2	2.43025920E+9	-8.42897197E+1	-2.74263925E+0	-5.62333943E-5	-2.37057542E-5
-9.60000000E+1	4.25000000E-2	4.40891772E-2	4.41096971E-2	2.43025920E+9	-8.42811608E+1	-2.73956477E+0	-5.62156122E-5	-2.39020717E-5
-9.60000000E+1	4.30000000E-2	4.45850429E-2	4.46021857E-2	2.43025920E+9	-8.42303509E+1	-2.74508251E+0	-5.66772183E-5	-2.37299341E-5
-9.60000000E+1	4.35000000E-2	4.50723772E-2	4.50877246E-2	2.43025920E+9	-8.42763955E+1	-2.74006422E+0	-5.62583995E-5	-2.38870931E-5
-9.60000000E+1	4.40000000E-2	4.55538250E-2	4.55797983E-2	2.43025920E+9	-8.42748204E+1	-2.74321657E+0	-5.63436364E-5	-2.37139281E-5
-9.60000000E+1	4.45000000E-2	4.60512107E-2	4.60703760E-2	2.43025920E+9	-8.42704351E+1	-2.74257303E+0	-5.63568103E-5	-2.37621769E-5
-9.60000000E+1	4.50000000E-2	4.65474968E-2	4.65628079E-2	2.43025920E+9	-8.42753785E+1	-2.73853271E+0	-5.62283333E-5	-2.39760325E-5
-9.60000000E+1	4.55000000E-2	4.70273678E-2	4.70501176E-2	2.43025920E+9	-8.43092164E+1	-2.74564047E+0	-5.61780457E-5	-2.34841067E-5
-9.60000000E+1	4.60000000E-2	4.75252570E-2	4.75417928E-2	2.43025920E+9	-8.42344457E+1	-2.74130791E+0	-5.65605731E-5	-2.39324131E-5
-9.60000000E+1	4.65000000E-2	4.80147769E-2	4.80314546E-2	2.43025920E+9	-8.42917128E+1	-2.74078698E+0	-5.61764964E-5	-2.38044102E-5
-9.60000000E+1	4.70000000E-2	4.84987880E-2	4.85200772E-2	2.43025920E+9	-8.42978299E+1	-2.74899221E+0	-5.63302391E-5	-2.33262395E-5
-9.60000000E+1	4.75000000E-2	4.89939403E-2	4.90089815E-2	2.43025920E+9	-8.42776957E+1	-2.74032303E+0	-5.62561578E-5	-2.38689586E-5
-9.60000000E+1	4.80000000E-2	4.94734898E-2	4.94959235E-2	2.43025920E+9	-8.42712529E+1	-2.74016371E+0	-5.62940954E-5	-2.38956392E-5
-9.60000000E+1	4.85000000E-2	4.99703165E-2	4.99855736E-2	2.43025920E+9	-8.42961470E+1	-2.74341142E+0	-5.62100731E-5	-2.36448227E-5
-9.60000000E+1	4.90000000E-2	5.04492308E-2	5.04733275E-2	2.43025920E+9	-8.42486998E+1	-2.74555508E+0	-5.65687983E-5	-2.36531277E-5
-9.60000000E+1	4.95000000E-2	5.09486139E-2	5.09642520E-2	2.43025920E+9	-8.42817131E+1	-2.74416058E+0	-5.63212859E-5	-2.36419600E-5
-9.60000000E+1	5.00000000E-2	5.14287691E-2	5.14498509E-2	2.43025920E+9	-8.43393681E+1	-2.74187835E+0	-5.58949306E-5	-2.36131766E-5
-9.60000000E+1	5.50000000E-2	5.62515478E-2	5.63669639E-2	2.43025920E+9	-8.42592792E+1	-2.73945675E+0	-5.63548210E-5	-2.39684495E-5
-9.60000000E+1	6.00000000E-2	6.10969821E-2	6.12810598E-2	2.43025920E+9	-8.42426276E+1	-2.74416587E+0	-5.65754223E-5	-2.37482870E-5
-9.40000000E+1	-6.00000000E-2	-5.48892029E-2	-5.62173393E-2	2.43025920E+9	-8.43376286E+1	-2.74950499E+0	-5.60846237E-5	-2.31908475E-5
-9.40000000E+1	-5.50000000E-2	-5.19489443E-2	-5.19742885E-2	2.43025920E+9	-8.42560448E+1	-2.74623740E+0	-5.65370951E-5	-2.35945634E-5
-9.40000000E+1	-5.00000000E-2	-4.72546585E-2	-4.71655342E-2	2.43025920E+9	-8.42945493E+1	-2.74454039E+0	-5.62470766E-5	-2.35856860E-5
-9.40000000E+1	-4.95000000E-2	-4.66956209E-2	-4.66825670E-2	2.43025920E+9	-8.43004584E+1	-2.74770173E+0	-5.62830549E-5	-2.33918333E-5
-9.40000000E+1	-4.90000000E-2	-4.62225355E-2	-4.61992828E-2	2.43025920E+9	-8.43419675E+1	-2.74608964E+0	-5.59771225E-5	-2.33705830E-5
-9.40000000E+1	-4.85000000E-2	-4.57354474E-2	-4.57193989E-2	2.43025920E+9	-8.43120922E+1	-2.75180177E+0	-5.63030272E-5	-2.31298739E-5
-9.40000000E+1	-4.80000000E-2	-4.52466794E-2	-4.52347393E-2	2.43025920E+9	-8.42905302E+1	-2.74917483E+0	-5.63818615E-5	-2.33355553E-5
-9.40000000E+1	-4.75000000E-2	-4.47702791E-2	-4.47543751E-2	2.43025920E+9	-8.42719928E+1	-2.74804371E+0	-5.64758324E-5	-2.34493072E-5
-9.40000000E+1	-4.70000000E-2	-4.42774559E-2	-4.42634086E-2	2.43025920E+9	-8.42827880E+1	-2.74526079E+0	-5.63402905E-5	-2.35770632E-5
-9.40000000E+1	-4.65000000E-2	-4.38008027E-2	-4.37816420E-2	2.43025920E+9	-8.43012136E+1	-2.75216120E+0	-5.63819076E-5	-2.31385970E-5
-9.40000000E+1	-4.60000000E-2	-4.33058258E-2	-4.32901792E-2	2.43025920E+9	-8.42620410E+1	-2.74956998E+0	-5.65763415E-5	-2.33898661E-5
-9.40000000E+1	-4.55000000E-2	-4.28243400E-2	-4.28070482E-2	2.43025920E+9	-8.43134621E+1	-2.75503570E+0	-5.63686421E-5	-2.29440545E-5
-9.40000000E+1	-4.50000000E-2	-4.23342942E-2	-4.23190606E-2	2.43025920E+9	-8.42984326E+1	-2.75269458E+0	-5.64123008E-5	-2.31159206E-5
-9.40000000E+1	-4.45000000E-2	-4.18384983E-2	-4.18263205E-2	2.43025920E+9	-8.42323426E+1	-2.74528583E+0	-5.66690464E-5	-2.37129720E-5
-9.40000000E+1	-4.40000000E-2	-4.13550988E-2	-4.13397478E-2	2.43025920E+9	-8.42786496E+1	-2.75230169E+0	-5.65318245E-5	-2.31908419E-5
-9.40000000E+1	-4.35000000E-2	-4.08653781E-2	-4.08505793E-2	2.43025920E+9	-8.42578865E+1	-2.75718212E+0	-5.67798992E-5	-2.29695092E-5
-9.40000000E+1	-4.30000000E-2	-4.03815240E-2	-4.03656213E-2	2.43025920E+9	-8.42601334E+1	-2.75572760E+0	-5.67317520E-5	-2.30461102E-5
-9.40000000E+1	-4.25000000E-2	-3.98990029E-2	-3.98801433E-2	2.43025920E+9	-8.42938968E+1	-2.75547748E+0	-5.65059114E-5	-2.29708339E-5
-9.40000000E+1	-4.20000000E-2	-3.94051991E-2	-3.93909228E-2	2.43025920E+9	-8.42168532E+1	-2.75820974E+0	-5.70724551E-5	-2.30196400E-5
-9.40000000E+1	-4.15000000E-2	-3.89183348E-2	-3.88991354E-2	2.43025920E+9	-8.42951826E+1	-2.75611537E+0	-5.65121864E-5	-2.29313900E-5
-9.40000000E+1	-4.10000000E-2	-3.84314184E-2	-3.84127390E-2	2.43025920E+9	-8.43105054E+1	-2.75271541E+0	-5.63344267E-5	-2.30826402E-5
-9.40000000E+1	-4.05000000E-2	-3.79311443E-2	-3.79190807E-2	2.43025920E+9	-8.42758690E+1	-2.76063447E+0	-5.67412655E-5	-2.27262491E-5
-9.40000000E+1	-4.00000000E-2	-3.74500613E-2	-3.74339804E-2	2.43025920E+9	-8.43003692E+1	-2.76102660E+0	-5.65903234E-5	-2.26400469E-5
-9.40000000E+1	-3.95000000E-2	-3.69582794E-2	-3.69398845E-2	2.43025920E+9	-8.42795093E+1	-2.76163506E+0	-5.67401917E-5	-2.26599645E-5
-9.40000000E+1	-3.90000000E-2	-3.64698788E-2	-3.64537630E-2	2.43025920E+9	-8.42607964E+1	-2.76073901E+0	-5.68421938E-5	-2.27597783E-5
-9.40000000E+1	-3.85000000E-2	-3.59829052E-2	-3.59638635E-2	2.43025920E+9	-8.42809166E+1	-2.75698780E+0	-5.66250977E-5	-2.29196914E-5
-9.40000000E+1	-3.80000000E-2	-3.54874759E-2	-3.54732829E-2	2.43025920E+9	-8.42706914E+1	-2.76035243E+0	-5.67686826E-5	-2.27558120E-5
-9.40000000E+1	-3.75000000E-2	-3.49980322E-2	-3.49823450E-2	2.43025920E+9	-8.42656334E+1	-2.76629839E+0	-5.69361294E-5	-2.24309259E-5
-9.40000000E+1	-3.70000000E-2	-3.45138340E-2	-3.44982297E-2	2.43025920E+9	-8.42573292E+1	-2.76509042E+0	-5.69634260E-5	-2.25212079E-5
-9.40000000E+1	-3.65000000E-2	-3.40273065E-2	-3.40060159E-2	2.43025920E+9	-8.43402175E+1	-2.76349661E+0	-5.63867919E-5	-2.23972116E-5
-9.40000000E+1	-3.60000000E-2	-3.35270034E-2	-3.35136041E-2	2.43025920E+9	-8.42885090E+1	-2.76243199E+0	-5.66994537E-5	-2.25913195E-5
-9.40000000E+1	-3.55000000E-2	-3.30385730E-2	-3.30229489E-2	2.43025920E+9	-8.43066160E+1	-2.76800385E+0	-5.67061128E-5	-2.22286618E-5
-9.40000000E+1	-3.50000000E-2	-3.25531499E-2	-3.25360155E-2	2.43025920E+9	-8.42884584E+1	-2.76885533E+0	-5.68437262E-5	-2.22267855E-5
-9.40000000E+1	-3.45000000E-2	-3.20604600E-2	-3.20445507E-2	2.43025920E+9	-8.42755498E+1	-2.77111720E+0	-5.69784707E-5	-2.21310215E-5
-9.40000000E+1	-3.40000000E-2	-3.15709151E-2	-3.15525727E-2	2.43025920E+9	-8.42921421E+1	-2.77493046E+0	-5.69535473E-5	-2.18717666E-5
-9.40000000E+1	-3.35000000E-2	-3.10828150E-2	-3.10630037E-2	2.43025920E+9	-8.42798664E+1	-2.78314226E+0	-5.72120316E-5	-2.14336142E-5
-9.40000000E+1	-3.30000000E-2	-3.05828929E-2	-3.05692250E-2	2.43025920E+9	-8.43859638E+1	-2.78362339E+0	-5.65276231E-5	-2.11462018E-5
-9.40000000E+1	-3.25000000E-2	-3.01039155E-2	-3.00797788E-2	2.43025920E+9	-8.43600471E+1	-2.77530451E+0	-5.65181421E-5	-2.16803041E-5
-9.40000000E+1	-3.20000000E-2	-2.96120410E-2	-2.95936398E-2	2.43025920E+9	-8.41747365E+1	-2.77835922E+0	-5.78042787E-5	-2.19713434E-5
-9.40000000E+1	-3.15000000E-2	-2.91158056E-2	-2.90989864E-2	2.43025920E+9	-8.40804517E+1	-2.81054285E+0	-5.91196094E-5	-2.03193070E-5
-9.40000000E+1	-3.10000000E-2	-2.86232809E-2	-2.86094372E-2	2.43025920E+9	-8.42828522E+1	-2.85916972E+0	-5.86545717E-5	-1.70203508E-5
-9.40000000E+1	-3.05000000E-2	-2.81353173E-2	-2.81181702E-2	2.43025920E+9	-8.48068621E+1	-2.89970039E+0	-5.58245631E-5	-1.37732157E-5
-9.40000000E+1	-3.00000000E-2	-2.76375083E-2	-2.76206901E-2	2.43025920E+9	-8.56098277E+1	-2.87282837E+0	-5.05394596E-5	-1.39199935E-5
-9.40000000E+1	-2.95000000E-2	-2.71503614E-2	-2.71319583E-2	2.43025920E+9	-8.61799194E+1	-2.77968324E+0	-4.59112341E-5	-1.73812751E-5
-9.40000000E+1	-2.90000000E-2	-2.66504212E-2	-2.66362795E-2	2.43025920E+9	-8.60595221E+1	-2.68057471E+0	-4.45797923E-5	-2.21435507E-5
-9.40000000E+1	-2.85000000E-2	-2.61666558E-2	-2.61470754E-2	2.43025920E+9	-8.54507916E+1	-2.61428637E+0	-4.61378597E-5	-2.68662714E-5
-9.40000000E+1	-2.80000000E-2	-2.56721789E-2	-2.56552334E-2	2.43025920E+9	-8.48879670E+1	-2.61226269E+0	-4.91683591E-5	-2.87643408E-5
-9.40000000E+1	-2.75000000E-2	-2.51855138E-2	-2.51663813E-2	2.43025920E+9	-8.44753681E+1	-2.63988293E+0	-5.23736827E-5	-2.87282507E-5
-9.40000000E+1	-2.70000000E-2	-2.46891486E-2	-2.46770666E-2	2.43025920E+9	-8.42907245E+1	-2.66737004E+0	-5.42852663E-5	-2.78640585E-5
-9.40000000E+1	-2.65000000E-2	-2.42085435E-2	-2.41884136E-2	2.43025920E+9	-8.42525795E+1	-2.68888089E+0	-5.51135473E-5	-2.68074496E-5
-9.40000000E+1	-2.60000000E-2	-2.37111688E-2	-2.36945712E-2	2.43025920E+9	-8.42520507E+1	-2.70163275E+0	-5.54542775E-5	-2.61040778E-5
-9.40000000E+1	-2.55000000E-2	-2.32134809E-2	-2.31988700E-2	2.43025920E+9	-8.42682314E+1	-2.70659778E+0	-5.54797532E-5	-2.57803549E-5
-9.40000000E+1	-2.50000000E-2	-2.27287703E-2	-2.27083722E-2	2.43025920E+9	-8.43297942E+1	-2.71350459E+0	-5.52634079E-5	-2.52171887E-5
-9.40000000E+1	-2.45000000E-2	-2.22428115E-2	-2.22199895E-2	2.43025920E+9	-8.42896022E+1	-2.71556483E+0	-5.55717955E-5	-2.52197081E-5
-9.40000000E+1	-2.40000000E-2	-2.17377637E-2	-2.17252241E-2	2.43025920E+9	-8.42741548E+1	-2.71938230E+0	-5.57667563E-5	-2.50518948E-5
-9.40000000E+1	-2.35000000E-2	-2.12596580E-2	-2.12348097E-2	2.43025920E+9	-8.42815511E+1	-2.72532692E+0	-5.58671012E-5	-2.46989014E-5
-9.40000000E+1	-2.30000000E-2	-2.07587159E-2	-2.07404018E-2	2.43025920E+9	-8.42622145E+1	-2.72512293E+0	-5.59865612E-5	-2.47653689E-5
-9.40000000E+1	-2.25000000E-2	-2.02597371E-2	-2.02460481E-2	2.43025920E+9	-8.43076939E+1	-2.72948881E+0	-5.58012075E-5	-2.43926476E-5
-9.40000000E+1	-2.20000000E-2	-1.97766775E-2	-1.97569870E-2	2.43025920E+9	-8.42723242E+1	-2.72352740E+0	-5.58818959E-5	-2.48257538E-5
-9.40000000E+1	-2.15000000E-2	-1.92810910E-2	-1.92641548E-2	2.43025920E+9	-8.42933831E+1	-2.72940597E+0	-5.58911968E-5	-2.44375002E-5
-9.40000000E+1	-2.10000000E-2	-1.87883608E-2	-1.87724701E-2	2.43025920E+9	-8.42814169E+1	-2.73011712E+0	-5.59856375E-5	-2.44313818E-5
-9.40000000E+1	-2.05000000E-2	-1.82977517E-2	-1.82801406E-2	2.43025920E+9	-8.42775680E+1	-2.72931281E+0	-5.59907741E-5	-2.44872526E-5
-9.40000000E+1	-2.00000000E-2	-1.78059251E-2	-1.77891646E-2	2.43025920E+9	-8.42652636E+1	-2.73140838E+0	-5.61214113E-5	-2.44044131E-5
-9.40000000E+1	-1.95000000E-2	-1.73135907E-2	-1.72957516E-2	2.43025920E+9	-8.42685553E+1	-2.73061416E+0	-5.60807542E-5	-2.44397140E-5
-9.40000000E+1	-1.90000000E-2	-1.68185116E-2	-1.68015629E-2	2.43025920E+9	-8.43057811E+1	-2.73323266E+0	-5.59044485E-5	-2.41888921E-5
-9.40000000E+1	-1.85000000E-2	-1.63272296E-2	-1.63080299E-2	2.43025920E+9	-8.43530061E+1	-2.73375666E+0	-5.56139208E-5	-2.40285966E-5
-9.40000000E+1	-1.80000000E-2	-1.58322424E-2	-1.58148039E-2	2.43025920E+9	-8.42825139E+1	-2.73146968E+0	-5.60115568E-5	-2.43525598E-5
-9.40000000E+1	-1.75000000E-2	-1.53354295E-2	-1.53217950E-2	2.43025920E+9	-8.43042001E+1	-2.73657178E+0	-5.59950979E-5	-2.40064552E-5
-9.40000000E+1	-1.70000000E-2	-1.48518253E-2	-1.48301756E-2	2.43025920E+9	-8.43168404E+1	-2.74244225E+0	-5.60534293E-5	-2.36428942E-5
-9.40000000E+1	-1.65000000E-2	-1.43488825E-2	-1.43349728E-2	2.43025920E+9	-8.42922308E+1	-2.73864632E+0	-5.61220635E-5	-2.39231834E-5
-9.40000000E+1	-1.60000000E-2	-1.38603113E-2	-1.38440844E-2	2.43025920E+9	-8.42735446E+1	-2.73731756E+0	-5.62110240E-5	-2.40494179E-5
-9.40000000E+1	-1.55000000E-2	-1.33730199E-2	-1.33510160E-2	2.43025920E+9	-8.42745032E+1	-2.73826842E+0	-5.62276603E-5	-2.39933101E-5
-9.40000000E+1	-1.50000000E-2	-1.28761645E-2	-1.28595398E-2	2.43025920E+9	-8.42963730E+1	-2.73513368E+0	-5.60109664E-5	-2.41086723E-5
-9.40000000E+1	-1.45000000E-2	-1.23773102E-2	-1.23603450E-2	2.43025920E+9	-8.42451762E+1	-2.73789842E+0	-5.64089169E-5	-2.40953305E-5
-9.40000000E+1	-1.40000000E-2	-1.18876272E-2	-1.18698988E-2	2.43025920E+9	-8.42955443E+1	-2.73781379E+0	-5.60807296E-5	-2.39607565E-5
-9.40000000E+1	-1.35000000E-2	-1.13924607E-2	-1.13752064E-2	2.43025920E+9	-8.43200468E+1	-2.74007985E+0	-5.59767511E-5	-2.37664737E-5
-9.40000000E+1	-1.30000000E-2	-1.09000816E-2	-1.08803171E-2	2.43025920E+9	-8.43311609E+1	-2.73651283E+0	-5.58201490E-5	-2.39353460E-5
-9.40000000E+1	-1.25000000E-2	-1.04004807E-2	-1.03859383E-2	2.43025920E+9	-8.42798427E+1	-2.73778558E+0	-5.61815219E-5	-2.40056946E-5
-9.40000000E+1	-1.20000000E-2	-9.91477052E-3	-9.89397940E-3	2.43025920E+9	-8.42393904E+1	-2.73859532E+0	-5.64632935E-5	-2.40720428E-5
-9.40000000E+1	-1.15000000E-2	-9.41462885E-3	-9.39953229E-3	2.43025920E+9	-8.42348685E+1	-2.73863446E+0	-5.64936393E-5	-2.40823669E-5
-9.40000000E+1	-1.10000000E-2	-8.92269528E-3	-8.90586415E-3	2.43025920E+9	-8.43061089E+1	-2.73731307E+0	-5.60005701E-5	-2.39596743E-5
-9.40000000E+1	-1.05000000E-2	-8.43309363E-3	-8.41375020E-3	2.43025920E+9	-8.42680710E+1	-2.73887117E+0	-5.62837770E-5	-2.39771639E-5
-9.40000000E+1	-1.00000000E-2	-7.93560441E-3	-7.92083263E-3	2.43025920E+9	-8.42921333E+1	-2.73411778E+0	-5.60137797E-5	-2.41773599E-5
-9.40000000E+1	-9.50000000E-3	-7.44316133E-3	-7.42616734E-3	2.43025920E+9	-8.42514804E+1	-2.74531988E+0	-5.65451288E-5	-2.36588569E-5
-9.40000000E+1	-9.00000000E-3	-6.95084228E-3	-6.93266673E-3	2.43025920E+9	-8.42614611E+1	-2.74256503E+0	-5.64148763E-5	-2.37871915E-5
-9.40000000E+1	-8.50000000E-3	-6.45251137E-3	-6.43562938E-3	2.43025920E+9	-8.43204268E+1	-2.73449444E+0	-5.58406902E-5	-2.40777009E-5
-9.40000000E+1	-8.00000000E-3	-5.96562970E-3	-5.94205925E-3	2.43025920E+9	-8.43083725E+1	-2.74333927E+0	-5.61293084E-5	-2.36156154E-5
-9.40000000E+1	-7.50000000E-3	-5.46786814E-3	-5.45039278E-3	2.43025920E+9	-8.42734510E+1	-2.74300960E+0	-5.63476102E-5	-2.37293305E-5
-9.40000000E+1	-7.00000000E-3	-4.97081413E-3	-4.95406673E-3	2.43025920E+9	-8.43370649E+1	-2.74227295E+0	-5.59190703E-5	-2.35973750E-5
-9.40000000E+1	-6.50000000E-3	-4.47299521E-3	-4.45819868E-3	2.43025920E+9	-8.43123925E+1	-2.74523018E+0	-5.61478711E-5	-2.34985600E-5
-9.40000000E+1	-6.00000000E-3	-3.98315199E-3	-3.96306561E-3	2.43025920E+9	-8.43043704E+1	-2.74945653E+0	-5.62986546E-5	-2.32825434E-5
-9.40000000E+1	-5.50000000E-3	-3.49017144E-3	-3.47189637E-3	2.43025920E+9	-8.42902358E+1	-2.73939677E+0	-5.61528964E-5	-2.38865459E-5
-9.40000000E+1	-5.00000000E-3	-2.99717570E-3	-2.97959428E-3	2.43025920E+9	-8.42902127E+1	-2.73669328E+0	-5.60882633E-5	-2.40383312E-5
-9.40000000E+1	0.00000000E+0	1.87057245E-3	1.99297818E-3	2.43025920E+9	-8.42917098E+1	-2.74564568E+0	-5.62915106E-5	-2.35311938E-5
-9.40000000E+1	5.00000000E-3	6.79574487E-3	6.95102466E-3	2.43025920E+9	-8.43527329E+1	-2.74315722E+0	-5.58390987E-5	-2.35054794E-5
-9.40000000E+1	5.50000000E-3	7.43803064E-3	7.47281269E-3	2.43025920E+9	-8.43273489E+1	-2.74469252E+0	-5.60386518E-5	-2.34882649E-5
-9.40000000E+1	6.00000000E-3	7.94961211E-3	7.96809504E-3	2.43025920E+9	-8.42978816E+1	-2.74916496E+0	-5.63339327E-5	-2.33163693E-5
-9.40000000E+1	6.50000000E-3	8.43149417E-3	8.45704729E-3	2.43025920E+9	-8.42868948E+1	-2.75051745E+0	-5.64367579E-5	-2.32695719E-5
-9.40000000E+1	7.00000000E-3	8.92036609E-3	8.94482477E-3	2.43025920E+9	-8.43020345E+1	-2.74030293E+0	-5.60982646E-5	-2.38032968E-5
-9.40000000E+1	7.50000000E-3	9.42128655E-3	9.44341366E-3	2.43025920E+9	-8.42938475E+1	-2.75010219E+0	-5.63819403E-5	-2.32743682E-5
-9.40000000E+1	8.00000000E-3	9.90645485E-3	9.93034172E-3	2.43025920E+9	-8.42959631E+1	-2.74917803E+0	-5.63466815E-5	-2.33207834E-5
-9.40000000E+1	8.50000000E-3	1.04062038E-2	1.04244354E-2	2.43025920E+9	-8.42858892E+1	-2.74272499E+0	-5.62602321E-5	-2.37113875E-5
-9.40000000E+1	9.00000000E-3	1.09056424E-2	1.09219757E-2	2.43025920E+9	-8.43085450E+1	-2.74439239E+0	-5.61530322E-5	-2.35560235E-5
-9.40000000E+1	9.50000000E-3	1.13908661E-2	1.14126495E-2	2.43025920E+9	-8.42628141E+1	-2.74751427E+0	-5.65231078E-5	-2.35040287E-5
-9.40000000E+1	1.00000000E-2	1.18926708E-2	1.19088298E-2	2.43025920E+9	-8.43553459E+1	-2.74718396E+0	-5.59164722E-5	-2.32734376E-5
-9.40000000E+1	1.05000000E-2	1.23733633E-2	1.23992895E-2	2.43025920E+9	-8.42832603E+1	-2.74911920E+0	-5.64277726E-5	-2.33582338E-5
-9.40000000E+1	1.10000000E-2	1.28822693E-2	1.28963891E-2	2.43025920E+9	-8.42961081E+1	-2.75200218E+0	-5.64113762E-5	-2.31611725E-5
-9.40000000E+1	1.15000000E-2	1.33629844E-2	1.33900926E-2	2.43025920E+9	-8.42900025E+1	-2.75110999E+0	-5.64303427E-5	-2.32278149E-5
-9.40000000E+1	1.20000000E-2	1.38644121E-2	1.38851956E-2	2.43025920E+9	-8.43487168E+1	-2.74964690E+0	-5.60163590E-5	-2.31533123E-5
-9.40000000E+1	1.25000000E-2	1.43658605E-2	1.43818277E-2	2.43025920E+9	-8.42969923E+1	-2.74401514E+0	-5.62188662E-5	-2.36085853E-5
-9.40000000E+1	1.30000000E-2	1.48557459E-2	1.48774379E-2	2.43025920E+9	-8.43078366E+1	-2.74539366E+0	-5.61811721E-5	-2.35017042E-5
-9.40000000E+1	1.35000000E-2	1.53560699E-2	1.53745983E-2	2.43025920E+9	-8.43060619E+1	-2.74839845E+0	-5.62630303E-5	-2.33375533E-5
-9.40000000E+1	1.40000000E-2	1.58544705E-2	1.58723858E-2	2.43025920E+9	-8.42915352E+1	-2.74851568E+0	-5.63599461E-5	-2.33700099E-5
-9.40000000E+1	1.45000000E-2	1.63487584E-2	1.63655767E-2	2.43025920E+9	-8.42928763E+1	-2.74401315E+0	-5.62454662E-5	-2.36198876E-5
-9.40000000E+1	1.50000000E-2	1.68418177E-2	1.68634217E-2	2.43025920E+9	-8.42842293E+1	-2.74888488E+0	-5.64160031E-5	-2.33688481E-5
-9.40000000E+1	1.55000000E-2	1.73496632E-2	1.73643487E-2	2.43025920E+9	-8.42881461E+1	-2.75364585E+0	-5.65011377E-5	-2.30895754E-5
-9.40000000E+1	1.60000000E-2	1.78331806E-2	1.78549133E-2	2.43025920E+9	-8.42939868E+1	-2.74393932E+0	-5.62365321E-5	-2.36210197E-5
-9.40000000E+1	1.65000000E-2	1.83321631E-2	1.83494981E-2	2.43025920E+9	-8.42073165E+1	-2.74911108E+0	-5.69231123E-5	-2.35638209E-5
-9.40000000E+1	1.70000000E-2	1.88347557E-2	1.88511376E-2	2.43025920E+9	-8.42424124E+1	-2.74746734E+0	-5.66549217E-5	-2.35619595E-5
-9.40000000E+1	1.75000000E-2	1.93270758E-2	1.93451408E-2	2.43025920E+9	-8.43082230E+1	-2.74439627E+0	-5.61552058E-5	-2.35566793E-5
-9.40000000E+1	1.80000000E-2	1.98328079E-2	1.98474077E-2	2.43025920E+9	-8.43324487E+1	-2.74583830E+0	-5.60326190E-5	-2.34102925E-5
-9.40000000E+1	1.85000000E-2	2.03192693E-2	2.03419306E-2	2.43025920E+9	-8.43122534E+1	-2.74785197E+0	-5.62101866E-5	-2.33516450E-5
-9.40000000E+1	1.90000000E-2	2.08208940E-2	2.08378997E-2	2.43025920E+9	-8.42865424E+1	-2.74689505E+0	-5.63543824E-5	-2.34748076E-5
-9.40000000E+1	1.95000000E-2	2.13191786E-2	2.13361458E-2	2.43025920E+9	-8.42719852E+1	-2.74336691E+0	-5.63655969E-5	-2.37131968E-5
-9.40000000E+1	2.00000000E-2	2.18135675E-2	2.18324931E-2	2.43025920E+9	-8.43110996E+1	-2.74984338E+0	-5.62640511E-5	-2.32427484E-5
-9.40000000E+1	2.05000000E-2	2.23094624E-2	2.23301119E-2	2.43025920E+9	-8.43131913E+1	-2.74922886E+0	-5.62362133E-5	-2.32717149E-5
-9.40000000E+1	2.10000000E-2	2.28105434E-2	2.28262107E-2	2.43025920E+9	-8.43137000E+1	-2.74926129E+0	-5.62336740E-5	-2.32685282E-5
-9.40000000E+1	2.15000000E-2	2.33019783E-2	2.33193734E-2	2.43025920E+9	-8.43023233E+1	-2.74940229E+0	-5.63106615E-5	-2.32910856E-5
-9.40000000E+1	2.20000000E-2	2.37970404E-2	2.38172919E-2	2.43025920E+9	-8.43108555E+1	-2.74843652E+0	-5.62328764E-5	-2.33225367E-5
-9.40000000E+1	2.25000000E-2	2.42993269E-2	2.43129076E-2	2.43025920E+9	-8.42884102E+1	-2.74312963E+0	-5.62534925E-5	-2.36817457E-5
-9.40000000E+1	2.30000000E-2	2.47962803E-2	2.48138510E-2	2.43025920E+9	-8.42640626E+1	-2.73986273E+0	-5.63335147E-5	-2.39323853E-5
